ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,NbAcceptedCampaigns,HasAcceptedCampaigns,NbChildren
10755,3.08360676330463,2n Cycle,Married,1.0675745251843356,1,0,2013-09-02,2.6236827810128944,2.35656079276382,1.3567122948396177,2.8286026058383658,2.838314744080557,2.0104395905993453,4.477579381790645,3,3,1,2,7,0,0,0,0,0,0,0,0,False,1
8595,2.826639533029237,Graduation,Widow,1.976042186668968,0,1,2014-02-11,3.4176920436878495,6.05752560726469,0.0,2.007646452104237,1.1088347026875487,0.0,1.7682518213114933,2,1,1,3,5,0,0,0,0,0,0,0,0,False,1
2968,0.2569672302753929,PhD,Divorced,2.2925565731378,0,0,2013-02-01,1.8296735183379396,11.48966969830077,2.1235302332315116,5.813731109764109,5.305082268221467,3.672552864471352,4.707338590106885,2,7,10,5,6,1,0,0,0,0,0,1,1,True,0
8601,3.426229737005144,Graduation,Married,3.8007459253208555,0,1,2013-04-29,0.10356642556629847,11.371256520369448,4.062041837870565,6.96138476464655,4.587354559668803,4.77198548679072,6.12451373904209,2,8,6,5,4,0,0,0,0,0,0,0,0,False,1
503,3.85450845413078,Master,Married,0.9141968680505664,1,0,2013-03-12,3.0379484832780883,3.431040504780776,0.6856983951273795,3.5927919282409913,1.402597793126164,0.0,2.3495577287327283,2,2,0,3,8,0,0,0,0,0,0,0,0,False,1
8430,1.4561476382271792,Graduation,Together,0.983869846204083,0,1,2012-12-24,0.13808856742173128,2.891697861057528,0.0,2.007646452104237,1.402597793126164,0.6853646593983234,1.5030889207152098,1,0,0,3,5,0,0,0,0,0,0,0,0,False,1
7281,1.6274591250774506,PhD,Single,2.4251877844185206,0,0,2013-11-05,2.761771348434626,6.910558344446009,2.3909298794974014,4.189344723912501,1.402597793126164,1.079147411898191,4.596274608228057,1,1,3,4,2,0,0,0,0,0,0,0,0,False,0
2139,2.9979510198795083,Master,Married,0.28014849055455776,1,0,2013-10-02,0.6559206952532236,1.5870354493289267,0.6856983951273795,2.492099279115064,1.402597793126164,1.079147411898191,2.984009304203191,3,2,0,3,5,0,0,0,0,0,0,0,0,False,1
1371,3.08360676330463,Graduation,Single,3.797347243459708,0,0,2014-06-28,2.4855942135911633,7.90855987846457,4.719636693811374,6.1167489084341575,5.685210756778126,3.248523035888763,7.05659469848359,1,2,4,9,1,0,0,0,0,0,0,0,0,False,0
9909,4.7967216318071735,2n Cycle,Married,0.28014849055455776,0,0,2012-11-09,0.8285314045303878,1.5870354493289267,2.8131110733675753,2.8286026058383658,2.838314744080557,2.9803769530031303,4.973065841086098,3,3,1,3,9,0,0,0,0,0,0,1,0,False,0
7286,2.398360815903601,Graduation,Together,1.94200681545948,1,0,2013-05-24,3.17603705069982,3.431040504780776,1.8879599573410546,2.899043753773369,1.402597793126164,1.74037019391933,3.0840108361082033,1,2,0,2,10,0,0,0,0,0,0,0,0,False,1
7244,0.9422131776764218,Graduation,Single,2.4251877844185206,2,1,2014-01-01,3.314125618121551,5.773225117878108,1.7425488393826745,4.144015983913442,1.9781344812024901,2.3064540969502043,2.3495577287327283,3,2,1,4,6,0,0,0,0,0,0,0,0,False,3
6566,1.1991804079518147,PhD,Married,3.438494991520586,1,1,2012-11-08,1.34636353236188,13.647547625456882,3.700003167915948,6.326282814159145,4.064873160341859,3.4529872102600296,4.557611734321169,9,5,2,12,8,0,0,0,0,0,0,0,0,False,2
8614,1.4561476382271792,Graduation,Widow,3.0955194391328225,0,1,2014-05-12,1.0011421138075518,9.745304569863446,2.85986040340946,5.229763236621966,3.751275604166409,3.9418235985016836,3.1778803126051978,1,4,2,10,2,0,0,0,0,0,0,0,0,False,1
4114,2.0557378422030865,Master,Married,3.7586022702426307,0,0,2012-08-11,0.06904428371086564,12.804242259313666,3.4385656106229003,7.421987102136456,3.4274414224604146,4.718387051019728,4.305309620261614,1,6,9,13,3,0,0,0,0,0,0,0,0,False,0
1331,3.1692625067297513,Graduation,Single,1.6537014884381693,1,0,2013-01-02,1.8641956601933725,3.3092579885741165,1.8879599573410546,3.1974480969405965,3.535189363018813,0.6853646593983234,1.5030889207152098,2,2,0,3,7,0,0,0,0,0,0,0,0,False,1
2225,3.1692625067297513,Graduation,Divorced,3.9255746548209887,0,0,2014-06-07,1.8641956601933725,11.989233570248361,4.453914110250237,6.992856185128401,5.277682574573124,3.4973247439705215,7.655280639386694,1,4,9,7,1,1,0,0,1,0,0,1,2,True,0
9381,3.254918250154873,Graduation,Married,3.1385855935733584,1,1,2013-06-12,1.967762085759671,10.600380955726335,2.2217414579120867,5.22046542013964,2.6211335559892013,3.0555445586557495,6.237067058689806,7,4,2,10,3,0,0,0,0,0,0,0,0,False,2
6260,1.2848361513769362,Master,Together,3.915961240413744,0,0,2012-11-19,1.8987178020488051,14.288511194907265,3.717172158618736,6.6991701576128975,5.432758401037628,4.43926482977181,7.215982340892506,1,3,10,13,1,0,0,1,0,0,0,1,1,True,0
10383,2.2270493290533295,Graduation,Divorced,3.3286204622095004,0,0,2013-04-02,1.0356642556629847,10.28400015948294,3.390263982014391,6.832060562157509,5.003629958280337,4.43926482977181,4.63409148981648,1,5,5,10,3,0,0,0,0,0,0,1,0,False,0
7437,4.111475684406173,Graduation,Single,1.272466488813492,1,0,2014-04-28,1.0701863975184176,3.431040504780776,0.0,2.2761503241227654,1.1088347026875487,0.6853646593983234,1.9900215327607205,1,1,0,4,3,0,0,0,0,0,0,0,0,False,1
8557,3.597541223855387,Graduation,Single,2.4251877844185206,1,0,2013-06-17,1.967762085759671,3.1796438025523166,1.3567122948396177,3.297855155739302,1.1088347026875487,1.079147411898191,2.1811924341661943,2,2,0,3,6,0,0,0,0,0,0,0,0,False,1
8375,2.398360815903601,PhD,Married,2.6327160748406135,0,1,2014-03-03,2.174894936892268,11.561911881324338,0.0,3.555020970635508,0.0,0.0,4.742838159294481,3,8,2,6,7,0,0,0,0,0,0,0,0,False,1
6853,3.597541223855387,Master,Single,3.5951742253194694,0,0,2013-07-04,0.4142657022651939,13.120307860722068,3.1318835507795986,6.9659289783448655,4.40411661389686,2.528584624990423,5.7203750327017415,1,3,6,11,1,0,1,1,0,0,0,1,2,True,0
3076,2.9979510198795083,Graduation,Together,3.152180321017947,1,1,2012-09-07,0.6213985533977908,11.597544798527908,2.8131110733675753,4.99530269741657,2.901868619527253,2.807369359177638,2.1811924341661943,4,4,2,12,3,0,0,0,0,0,0,0,0,False,2
1012,1.0278689211015433,Graduation,Single,2.9176712725987937,0,1,2013-02-18,0.8975756882412534,12.072050166267733,2.013356173265763,5.310367946208001,3.751275604166409,2.591811844992815,7.004137418063595,4,8,2,10,7,0,0,0,0,0,0,0,0,False,1
6518,0.9422131776764218,PhD,Widow,3.202043839180777,0,1,2013-06-11,0.27617713484346257,12.21458450141562,0.0,4.144015983913442,0.0,1.8853986925584056,2.1811924341661943,1,7,3,8,5,0,0,0,0,0,0,0,0,False,1
4137,0.6852459474010288,Graduation,Together,3.347021896857711,0,0,2013-12-06,1.0011421138075518,11.194505401513139,3.50631085717089,6.50222807983219,4.98571078597579,4.453279365053889,4.212126265058994,1,7,4,4,4,0,0,0,0,0,0,0,0,False,0
8082,2.655328046178994,Graduation,Married,1.1648253790111602,1,0,2013-05-21,2.5891606391574618,0.741096145543833,1.3567122948396177,2.007646452104237,1.402597793126164,1.8853986925584056,3.2663670860253715,1,1,1,2,7,0,0,0,0,0,0,1,0,False,1
1386,2.3127050724784795,Graduation,Together,1.4927010734158275,1,1,2014-05-11,0.0,3.0409736952279967,0.0,0.7008760036993757,0.0,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,0,0,False,2
9369,3.3405739935799943,2n Cycle,Single,4.1980518348889575,0,1,2014-03-19,0.6559206952532236,13.000701809064072,2.596692960586998,6.295668472317783,5.552679514927096,3.0555445586557495,4.557611734321169,1,11,10,10,5,1,0,0,1,0,0,1,2,True,1
4477,1.541803381652329,Graduation,Together,3.2707943179719825,0,1,2013-09-27,0.13808856742173128,9.768483047713804,3.682483448328496,5.509620655354615,2.116267924529409,4.114945200244239,6.237067058689806,1,5,2,10,4,0,0,0,0,0,0,0,0,False,1
1357,2.569672302753844,Graduation,Together,3.5503601773503433,1,2,2013-04-08,3.106992766988954,13.776451406750402,3.843377786312682,6.844608456373315,4.220747445489672,3.219194431639381,5.571224802654291,7,2,5,5,5,0,0,0,0,0,0,0,0,False,3
1402,1.1991804079518147,Master,Married,3.168591099147486,0,0,2012-09-11,0.03452214185543282,11.898117668302165,3.4147513917853645,6.775312518786834,5.48574538832183,3.846999279682024,2.984009304203191,3,4,8,6,3,0,0,0,0,0,0,0,0,False,0
10629,2.826639533029237,2n Cycle,Married,2.4251877844185206,1,0,2012-09-14,0.8630535463858205,4.518516141225179,1.3567122948396177,4.022350296888249,2.9618482434958957,1.5678932610321208,3.429560967322287,3,3,0,3,8,0,0,0,0,0,0,0,0,False,1
6312,1.6274591250774506,Graduation,Married,3.073428007035366,0,1,2013-03-17,1.0011421138075518,9.893327201163377,4.355891199408775,6.22389150456145,4.613009200783881,3.429929654617457,5.839399263145775,4,10,3,13,7,0,0,0,0,0,0,0,0,False,1
8132,2.9979510198795083,PhD,Married,2.8597965757632595,1,1,2013-04-05,3.0379484832780883,12.328717329904741,1.8879599573410546,4.482875956911571,0.0,1.8853986925584056,3.577430487816172,5,9,2,8,7,0,1,0,0,0,0,0,1,True,2
1050,1.0278689211015433,Graduation,Married,1.291596212431949,0,0,2014-04-30,2.0022842276151036,3.545976368799542,2.3103063458253605,2.7534601078453527,1.6314399394737638,2.6508282017438782,2.6367553503945307,1,2,1,4,2,0,0,0,0,0,0,0,0,False,0
5846,3.1692625067297513,Graduation,Divorced,1.8700518651991938,1,0,2012-12-19,2.347505646169432,1.2223052898263824,0.6856983951273795,2.007646452104237,1.1088347026875487,0.6853646593983234,0.7215639098203996,1,1,0,2,6,0,0,0,0,0,0,0,0,False,1
1859,2.7409837896041154,Master,Married,3.569635558762849,0,0,2012-08-27,1.173752823084716,13.164321007107725,4.387293516241789,7.633225980836519,4.766561572725276,2.807369359177638,3.505218144862288,1,7,6,5,5,0,0,0,0,0,0,1,0,False,0
7503,3.08360676330463,Graduation,Single,3.597504750024256,0,0,2012-10-12,1.380885674217313,14.466680597062526,4.339737247942817,7.420402215240252,5.13738192803198,4.325846785239164,5.003639273172221,0,5,8,9,4,1,0,0,0,0,0,1,1,True,0
10401,3.08360676330463,2n Cycle,Together,1.1941997008110752,0,0,2013-09-04,0.4142657022651939,0.741096145543833,0.0,1.844015290660501,0.0,1.355396854127389,2.6367553503945307,1,0,0,3,3,0,0,0,0,0,1,0,0,False,0
1618,2.141393585628208,Graduation,Together,2.6371829138581213,0,0,2013-01-02,0.3106992766988954,12.399213523267957,0.0,4.465426962267225,0.0,0.0,5.003639273172221,2,10,1,8,8,1,0,0,0,0,0,1,1,True,0
3332,3.85450845413078,Graduation,Single,1.3609293223993508,1,0,2012-08-29,3.0034263414226556,6.383512424978664,1.5696578915126875,4.533727769150326,2.116267924529409,1.74037019391933,3.429560967322287,4,3,1,4,8,0,0,0,0,0,0,0,0,False,1
2261,2.4840165593287225,Graduation,Married,1.1931315436547143,1,0,2013-06-23,0.17261070927716413,1.8840626447261644,0.6856983951273795,1.844015290660501,1.1088347026875487,0.0,1.7682518213114933,1,1,0,2,7,0,0,0,0,0,0,0,0,False,1
5346,2.826639533029237,2n Cycle,Married,1.0598546620997298,1,0,2013-07-03,3.0034263414226556,4.518516141225179,1.7425488393826745,3.1437176434545693,2.116267924529409,0.0,3.837589207993211,3,3,0,3,7,0,0,0,0,0,0,0,0,False,1
535,4.025819940981023,Graduation,Divorced,3.866291932642979,0,0,2014-02-25,0.6213985533977908,8.629293850818721,3.0254255897375266,6.676538564978449,3.4274414224604146,3.9157990362586155,5.636612412508085,1,3,10,13,1,0,0,0,0,0,0,0,0,False,0
5268,1.713114868502572,Graduation,Married,1.3453924910341066,1,1,2013-08-11,3.2796034762661184,3.857094718483977,2.1235302332315116,2.8286026058383658,2.4469529578721914,1.5678932610321208,1.5030889207152098,2,1,0,4,7,0,0,0,0,0,0,0,0,False,2
273,2.569672302753844,Master,Married,1.6705977925478726,1,1,2013-07-16,1.6570628090607755,8.047106450548755,0.0,2.965345418750313,0.0,0.0,1.9900215327607205,5,3,1,4,7,0,1,0,0,0,0,0,1,True,2
4452,1.4561476382271792,Graduation,Single,2.362472314281399,0,1,2014-05-28,0.10356642556629847,10.253844358338995,1.8879599573410546,3.857301081040559,0.0,1.355396854127389,4.393623324653555,4,6,1,6,7,0,1,0,1,0,0,1,2,True,1
8504,2.826639533029237,Graduation,Married,3.7804509393500054,0,0,2014-05-12,2.4165499298802975,10.797304393977013,3.85791924918375,7.032200910959231,4.901261019709991,4.5263815900826465,6.731578606293723,1,5,6,7,2,0,0,1,0,0,0,0,1,True,0
771,2.3127050724784795,Graduation,Together,2.5464866607635086,0,1,2014-01-21,2.727249206579193,8.14244451104842,2.2217414579120867,3.9149602644589856,1.6314399394737638,0.0,2.3495577287327283,1,2,2,5,2,0,0,0,0,0,0,0,0,False,1
8996,1.4561476382271792,PhD,Married,2.4251877844185206,2,1,2012-11-19,0.13808856742173128,9.566427526333655,3.5486917573165995,5.730793216918061,4.043718923686144,3.429929654617457,5.063256682638538,12,7,2,8,9,0,0,0,0,0,0,0,0,False,3
9235,1.4561476382271792,Graduation,Single,2.4251877844185206,1,1,2014-05-27,1.553496383494477,2.552650113487349,0.0,2.2761503241227654,1.1088347026875487,0.0,0.7215639098203996,1,1,0,2,7,0,0,0,0,0,0,0,0,False,2
5798,2.826639533029237,Master,Together,2.4251877844185206,0,0,2013-11-23,3.0034263414226556,11.547568574073646,3.4385656106229003,6.475694438119712,4.7775295588989355,3.1888384269892,3.505218144862288,1,2,4,8,1,0,0,0,0,0,0,0,0,False,0
11178,2.7409837896041154,Master,Single,1.9743428457383945,1,0,2014-03-23,2.382027788024865,3.654870657521388,1.079978602270818,2.492099279115064,0.0,0.6853646593983234,1.7682518213114933,1,1,0,3,7,0,0,0,0,0,0,0,0,False,1
2230,2.569672302753844,PhD,Married,1.0631076861668278,1,0,2014-05-24,2.899859915856357,4.657527277084564,1.079978602270818,2.8286026058383658,0.0,0.0,0.0,3,3,1,3,5,0,0,0,0,0,0,0,0,False,1
7516,3.6831969672805087,Graduation,Married,1.3772429953328573,1,0,2014-05-22,1.0356642556629847,2.1363214373037813,1.3567122948396177,2.5861663492404294,2.6211335559892013,1.74037019391933,2.6367553503945307,1,2,0,3,6,0,0,0,0,0,0,0,0,False,1
7247,1.713114868502572,Graduation,Widow,2.242450291984888,0,1,2012-11-22,2.4855942135911633,11.956926708235471,0.0,3.475539746049055,0.0,0.0,5.615070942739387,5,7,4,6,6,0,1,0,0,0,0,0,1,True,1
11100,2.7409837896041154,Graduation,Divorced,2.4316597664547515,1,1,2013-04-11,1.2773192486510145,5.898848512269182,1.079978602270818,2.150042804897484,0.0,0.6853646593983234,1.1711374928389842,2,2,0,3,7,0,0,0,0,0,0,0,0,False,2
4646,0.9422131776764218,2n Cycle,Married,3.727237291924044,0,0,2013-12-01,1.5189742416390442,9.27296751002849,3.1318835507795986,6.740534170317919,4.492513291947981,0.0,7.510492486401003,1,5,7,12,2,0,0,0,1,0,0,0,1,True,0
3037,3.6831969672805087,PhD,Married,2.3509167959534985,0,0,2013-06-20,1.1047085393738503,8.14244451104842,3.6276713573333152,4.87707334596645,4.340944779758632,3.8612141717955764,2.8769538605994485,2,5,2,7,5,0,0,0,0,0,0,0,0,False,0
1473,1.713114868502572,2n Cycle,Single,2.237934900369364,0,1,2013-07-23,0.0,5.9793761182775205,0.6856983951273795,1.844015290660501,1.1088347026875487,0.6853646593983234,2.7616919906380564,2,2,0,3,8,0,0,0,0,0,0,0,0,False,1
1016,1.6274591250774506,PhD,Single,1.5936904772899139,0,1,2014-03-30,1.4844520997836115,5.453910652875936,0.6856983951273795,2.007646452104237,1.1088347026875487,0.0,1.9900215327607205,2,2,0,3,6,0,0,0,0,0,0,0,0,False,1
4518,3.3405739935799943,Graduation,Together,4.076621787249971,0,1,2013-04-20,2.0368063694705367,11.098991652595176,4.759974103792207,5.67434186474011,5.462507131335423,4.519996864791157,6.268060239812688,2,9,5,11,5,0,0,0,0,0,0,0,0,False,1
9370,0.42827871712566434,PhD,Married,3.112998374418722,0,0,2013-05-17,2.347505646169432,12.310904511893934,4.116920253881378,6.160726187008914,4.561084795167818,3.4973247439705215,5.740742880353749,1,6,3,6,4,0,0,0,0,0,0,0,0,False,0
8908,1.6274591250774506,Graduation,Married,4.149547789470586,0,0,2014-05-08,1.2082749649401487,9.403630070948571,4.062041837870565,7.270826728204249,4.064873160341859,3.1247427675585873,4.557611734321169,1,3,11,5,1,0,0,0,0,0,0,1,0,False,0
8373,3.3405739935799943,Basic,Together,1.1101066010466911,1,0,2013-12-10,3.2450813344106852,0.741096145543833,1.3567122948396177,2.007646452104237,2.4469529578721914,0.0,2.6367553503945307,1,1,0,3,5,0,0,0,0,0,0,0,0,False,1
7533,2.0557378422030865,Graduation,Married,2.299742357644226,1,1,2013-09-24,0.5178321278314924,8.307128820081012,0.6856983951273795,3.6991998391627683,1.1088347026875487,0.6853646593983234,2.3495577287327283,4,4,1,4,7,0,0,0,0,0,0,0,0,False,2
2683,2.4840165593287225,Graduation,Married,2.460791325264584,0,2,2013-02-02,1.933239943904238,10.28400015948294,4.3478531458769965,6.138933206042597,4.492513291947981,4.267108860031315,5.38463962922269,4,6,4,12,6,0,0,0,0,0,0,0,0,False,2
