ID,ACP1,ACP2,ACP3,ACP4,ACP5,ACP6,ACP7,ACP8,ACP9,ACP10,ACP11,ACP12,ACP13,ACP14
2114,3.163775687264236,0.8061839105015657,-2.12625163270805,-1.3713138556718825,0.24114757323757363,0.24149060164272718,-0.9031692597073687,-0.5774889067282326,0.23988139945507936,0.44413122506669583,-0.9471050396167441,-0.7461402647203842,0.03104140327865763,0.1681188128724731
9736,-2.315640910959552,0.07664551463095434,0.7648813958254917,0.21065885221999106,0.37287070755871327,-0.34496432984915293,-0.32829919095368365,0.1176050459871488,0.13047367409133118,-0.10670497852414255,0.025207221026745375,0.07000821851621852,-0.29243549179612965,-0.4206058632630858
4939,-0.5835334105576151,0.23975249374538818,-0.73999910784455,-1.142006784147352,-2.016779651504069,-0.4070376393314086,-0.4125069747295915,0.3476730320544976,-0.2636315833708534,2.1879303436147017,0.0901986223024936,0.10574618697975575,0.18948802030122971,0.11157463131327679
6565,3.5214249937078703,2.2144507676234273,-1.1719855571987037,1.1805255704424884,-0.20758809432850434,2.1745394402724036,-0.41648081699163086,0.4955993619031919,-1.112526973497297,-1.2346766874068047,0.2604388737004473,1.0356817133450276,-0.15589871643728812,0.40193198629794846
2278,-1.7631652028368818,-0.8758595834769647,1.0266058802695193,1.5157503451770564,0.09824582901384049,0.11031118397625497,0.10667707737440776,-0.19626431079824433,0.10207318555400074,0.04667301319523577,0.018488031813419147,-0.24882633995766115,-0.09683025638571457,0.014478017326422468
9360,-1.008295747788002,-0.42490995560973577,1.3759565684113515,-0.01957031510859212,0.006174715062731037,0.39216778641931865,-0.6182441637435736,0.21171849075401472,0.3365390849654058,0.9331779036133249,-0.31794631610219615,-0.05444368383876215,0.45129385935581107,-0.2603677654702909
5376,2.749524528259443,1.4063787124009492,0.9497723938173607,0.49749467745989095,1.8656413704507442,-4.600470240991024,8.54943514416753,5.438474270889573,3.956688595145514,-2.6355791711461123,2.671884576076902,-0.5675391620192931,4.967476606151816,1.241456603066911
1993,-0.18584416085606803,1.4318428193977564,-2.0713828649767203,0.09035634261671112,0.5461794111439583,-0.24383390473626243,0.06921306132380128,0.6009302586421789,-0.6316361755655067,0.35023940866523023,-1.7073305983801175,7.268223282849782e-05,-0.2550298632861322,-0.13661196935464193
4047,0.383564514232706,0.8503530011401002,-1.3077563073026939,-2.000955971787647,0.1033442440455144,-0.5159393541352476,-0.4554225307909702,-0.9001925902592391,0.382445139683268,0.17008593764135177,0.07761583956331691,0.14825936389587954,0.03916168328785516,-0.019127390431700687
1409,-0.8264496087319113,3.1200006643291145,-0.25668285433908067,0.7189348741111236,-1.4757269679294986,0.003948530132129391,0.5697854797282089,0.004919697552405308,0.11700370600132458,0.2870050668886765,0.33147652578891273,0.298955092702693,-0.34737068564492374,0.17375702389210787
7892,-2.4139842796787936,-0.3985144778149838,-0.0976132368692264,1.4315134425570297,-0.42447617568819945,-0.10352897953967583,-0.09495549989329716,0.324594627797853,0.03995394989840038,0.14540837638760673,-0.1891659486237341,-0.07747428300272492,0.4520670285859161,0.44093258367483834
2404,-1.3839575270895619,0.942257622129169,0.8160751471147688,-1.4327007373816163,0.31259916756809636,0.06161568192674238,0.09756982827049554,-0.16138408271893007,0.2597996523421591,-0.19311810213716846,0.3683020303469217,-0.00026563289148000453,-0.41372430530123144,-0.46226672798133966
5255,3.6154326629801146,2.3382676281923773,4.402399961547049,-0.1693337018578087,-2.8079724057975874,6.002501322970939,-4.175744067691582,-3.107164351853522,5.156310995640737,-2.267871687680305,2.7008192432380227,0.25162986848403635,-0.05941888840550762,1.5859619806387502
9422,-1.5498251861049688,-1.3747956742498613,0.9579952894266178,-0.6174983222235262,0.8400047495835407,-0.18700812031885708,0.42487066905577836,-0.9082449389924514,0.5240170108840627,-0.007215130982661681,0.42896155060000296,-0.3037108874942383,-0.16322397782503092,0.3925932689185342
1966,4.170688224536361,-0.9362557139168682,-1.2891703446260279,1.3570577787495384,1.3280685302379467,-1.068928294630354,-0.2294563139421391,0.8900454675383381,-0.2804828381170461,-1.5921654403491243,0.4138892765804459,0.3962270888085415,1.0652193630138258,-0.12206730461845809
6864,-2.7036721400538513,-0.8735471924888408,1.2848608927283118,-0.28047456795072995,0.6680925225773072,0.00486300416143333,0.024526816411397343,-0.386204777718499,0.10483788585598576,-0.04723942625265662,0.44734162824194024,-0.18500885415104742,0.34526339433469766,1.087906196825198
3033,-0.33531837229581973,-1.0224264490676132,-0.48182723213372614,0.24435452907021474,-0.9077029853625761,1.0485395797199235,1.0006893080650823,0.010920329085559123,0.4448855138039697,-0.15673332671888626,0.03890122561213437,-0.8733316669251325,0.4235320172232255,0.2993275705207767
5710,-1.89441521025216,-0.5527438222355641,-0.3541988992269851,-0.6924770339267711,0.22565738982892433,-0.09612147136623597,0.1829183758147833,-0.2626309540598513,0.07515559376839724,-0.020058381758200974,0.06933161109030561,-0.19161116375691453,-0.06879795125035795,0.08622323810015357
7373,-0.8154259579476762,1.580053386714616,-0.38931713607826834,-1.4416719512074132,-1.2685727534218794,-0.9775367312439055,0.7351585453890165,-0.385064026236468,0.2662897347284903,0.012571041354907716,0.10635223609436924,0.4213201710041449,-0.17719375094482512,-0.004119300508658576
8755,2.1018977475822958,-0.28253759530232914,-1.0190984460553465,-1.7411499284601704,-0.9609924052400047,-0.9228742157601492,-0.47646098961271355,1.2397389426465724,0.14697053833327703,1.0407333728744341,-1.036385327196215,0.6913819391711906,0.5058745462800627,-0.5631080046585155
10738,-2.0704682804504886,-0.34410587927825914,-1.5918861595339004,-0.08173413768204145,-0.8284817189951369,0.14031900528862087,-0.5088602096825908,0.3668481079883615,-0.09172014122278783,0.036942494198385634,-0.17093613321123538,0.27929966802174905,-0.1856183751377419,-0.5490975345285004
4339,1.5432961810160728,1.2809145260549348,-0.858330870332894,-0.614688093203429,1.6679360036211996,-0.6260286854456922,1.21272472342594,-1.2555285630339923,-0.13249213507042332,-0.2850078118556289,-0.10310249608585291,-0.6129235492487093,0.3254761468139642,0.28606983549503984
10755,-2.3600204859299256,0.023208719953214278,0.6220005694126438,1.11204644475138,-0.24751191989060997,0.12167816125983433,0.2023849287147751,0.24882990585233394,0.21225292757349365,0.02004356958175845,0.21753338191159766,-0.1625344018489721,0.10926176027609195,0.2843221036650365
8595,-2.090622110615879,-0.8606126244691285,-0.602653880586406,1.6584609513376034,0.30543624174546646,-0.10968122138253796,0.31609464286686173,-0.20035915665829612,0.05823828955178119,-0.07327537816626854,0.1128355075930225,-0.24471671795764313,-0.2534407038979071,-0.13003327325309313
2968,1.979861035792579,0.6959000727079547,-1.222745703810224,-0.014493792879161386,-1.534890898701341,-0.15854380945259308,-0.134808350448758,1.754715814877016,0.9839802143086704,1.6701060024030723,0.3835119949579302,-1.4450351650010127,1.229423265286481,0.05683260440895987
8601,3.8250143527353706,-0.5635209634455696,2.223952410857006,-1.1211138604605047,-0.638179221211,-0.18953372698727453,-0.9810734520940603,0.278340816296444,2.0492716665654815,-1.2346126253047351,-0.01626028592212413,0.15307631638609717,-0.19036101963508995,-0.29294490995202177
503,-2.8937801762230584,-0.48247194651456315,0.8724608355323821,1.5374974694031953,0.5495107732311862,-0.032273536379929975,-0.2089482630318656,0.2518974507275787,-0.1573528501032567,0.15423711277296734,-0.1363173626587232,0.08990341167865112,0.2452293495265564,0.18732897378463306
8430,-2.585634917833136,-1.120232856345578,-0.8778104893784504,-1.6862118764310197,-0.8528695815770052,-0.015497436893600816,0.267805558028554,0.06161281370474731,0.004086963983642713,0.039468804968663104,-0.39158312983613996,0.09044793800472475,0.18367714346341024,0.6496327992716046
7281,-0.8043677443861244,-1.275694406659726,-1.6733184130132799,0.8125430222916846,-0.3402009301876311,0.4852996072487124,0.8484997033148288,-0.5131794154493933,0.09306388354334334,-0.36417000301526503,0.2331305001719522,-0.42892595956135204,0.01882971976146133,-0.007510931697749431
2139,-2.7747954249967393,-0.4263281703956568,0.614144400727017,-0.8803170261632947,-0.17536195992074494,-0.2573005201110324,0.5050117706251144,-0.2571207304000941,0.1721758460760169,-0.05602455289463877,0.1624671324456358,-0.0455348491717043,0.3187085161683401,1.2354490012410126
1371,3.9237151420236307,-2.1750215000842394,1.6301403511261712,1.0671738838364357,-2.057880320395774,0.3347281854975866,1.3569578524872594,-0.9375831634519309,-2.4443965067359166,0.9457620911668969,0.6396809386729218,-0.3414055211810274,-0.7105121069966687,-0.5809093972405301
9909,-2.6185970244097856,-0.022444719375440157,2.8354644175133807,-0.30392083943367193,0.28886207175690964,0.11216313546483944,0.050606945020099624,0.31210359767100593,0.04340657441226402,-0.017296601522787378,-0.3612317607570135,-0.17147544401510334,0.555734998411751,0.5024427598053554
7286,-2.6304365045224927,-0.24936169278172793,-0.19470780203974855,1.4698498830596733,-0.3141670269650813,0.28333108536400414,-0.8265106433195344,0.909528741359762,-0.2600789865964784,0.08579992776348405,-0.4589342934947952,0.23310712587035107,-0.08185306169069939,-0.8726946150707988
7244,-1.5536332728991866,0.17019721754171468,-1.745939737512863,1.3584769415084872,-0.8211321677267481,-0.48538580656741165,0.10014441590715852,0.01575519330867277,0.05105101533367458,-0.1372875168782275,-0.02967238638208747,0.1573129730035498,-0.19969818473304918,-0.46648497323135163
6566,1.5935524435876882,3.448996444952706,-0.32574024536655566,-0.4038133404482996,-0.02294216808029791,-2.314536361933186,0.7093890288108419,-0.09176365827185078,-0.6753349367505435,-0.013213631272668797,-0.9372573897078937,0.8940282592480226,-0.8483166711043869,-0.18860266795539937
8614,0.9914904730570921,-0.746092462270307,-1.3161297368283473,-0.9716789026332612,-0.22299658716749948,-0.44761134331432,-0.5821031171064214,-1.5034794086030456,0.3996726044138143,0.07292952956966786,-0.3361528981366245,0.1692685861892012,0.2267926666187247,0.04607503624580994
4114,4.602891566500425,-0.5692579681066157,-0.2725373662909909,-1.6369667749947878,0.8193220823819587,-1.0641250128116277,-0.701177548169619,0.08641377571918646,1.9894286127117566,-1.040285991033385,-1.305721501174429,0.8864241076125213,1.6136507511222125,-0.053950846965615
1331,-2.314689451684535,-0.6019316287671371,0.443912995619547,0.2563560293624438,0.08751519568171601,-0.2183126376758217,-0.15199313150593885,0.13662675606037208,-0.12996273252917348,0.3746892280735623,0.11391720406534672,0.012938626091194111,-0.16882118604668567,-0.13834593937823655
2225,4.9914461581200955,-1.2902544205204785,1.5517635406075785,0.5162119732737321,-1.0157049249504098,1.8849147836628364,2.195185165214239,0.3667676975360764,-0.8474680017261793,-0.05131634479790402,0.46033984647244175,-0.2813800937323415,-0.114944534047865,-0.3515205779455639
9381,0.6289965806754257,1.6249452031209382,0.5672656123677273,0.4262814026708992,0.6098266825362537,-0.3232347954281818,1.8464022057742069,-1.9694187224248896,0.25049092997563904,-0.2717908415958908,-0.024375553701929554,0.366175811319701,-0.5748039546876681,-0.14226200465822458
6260,5.950295096974788,-0.5497470056157396,-0.4523867513951413,0.23122750046124424,-1.0356297590577581,0.8255366725249339,1.3094507223213667,-0.28210018345773097,0.6401377967776057,1.2596145185861731,-1.780056057776897,-0.5028281583615987,0.19654364813736827,0.24828035515228514
10383,3.017200704016555,-1.1002907136594464,0.14446328531074915,-0.6087380285601116,-0.4120429213175312,-0.871648215673778,-0.5947897137409309,-0.3892904426491408,1.1447895593424178,0.6103167593669255,-0.30531594183003713,0.5454179418492714,0.6150990772096034,-0.12219210399454003
7437,-2.255623360387428,-1.7608731125445747,0.6528883394938044,-0.5129779152070371,0.9143324099353639,0.12898238180169122,0.39288424366209446,-0.931327530921041,0.0939885487365561,-0.004082924372160247,0.254150163146467,-0.16644892292527502,-0.0009285901966325196,0.6849670893829537
8557,-2.1101529772831413,-0.7588998124291504,0.3766938035775721,0.3321904824557238,0.6570502964135257,-0.04716070714424692,-0.026848855972443922,-0.283974816627312,0.06529182381570593,-0.10049542364428286,0.2825797443342782,0.020984225393265457,-0.5000572164718899,-0.5945384417962237
8375,-0.523273096530602,1.6176115295538425,-0.34491112410075464,0.35952357537960244,0.6560452120398595,0.6417714031013234,-0.7272713115012731,-0.1067085339647406,-0.02878073978986591,0.027144431986396034,0.4393330375893656,-0.1508754489352739,-0.053033179076246224,-0.163870195936592
6853,2.840937672963631,-1.1283228051896752,0.11154993501390051,-1.3099269865014431,1.888176433871992,0.44395065341405765,1.3686973773882454,-0.37923493693160604,-0.17158347026174917,0.45952143251399596,-0.07329430034832171,0.4617342462881634,0.2070863790747079,0.1516992677993283
3076,0.568070438632091,0.5034116257424159,-0.27636430395389144,-1.210582665226402,1.4153162280709533,-0.9999772455618766,0.37244888312372304,-1.7300134463168797,-0.349252908688709,0.11041639300033866,-0.21602787421606143,0.0677057855108684,-0.06262739101969252,-0.000689076764109472
1012,1.1890206470302616,2.713665641937931,-0.26163792062147695,-0.8546023038793575,-0.8910490955017789,1.5599044927103443,0.3105765061681725,-0.6161289486603425,-0.2481581331603027,0.46633678675102036,-0.45491834901571465,0.8139919987115967,0.02355699416776655,-0.1844584961270474
6518,0.2692251216985728,0.8006525134676765,-1.8928008420011506,-1.881299937578381,0.45999431082152364,0.4597956969163337,-1.0193740215825982,-0.23530591479179594,-0.04078754764821797,0.09794348256599839,0.07663734171019268,-0.25513764237546993,0.20414266098898978,-0.17479889809697774
4137,2.402596269134003,-0.5219144467546007,-0.7289351058576103,-0.789376308900814,-1.6980537657178574,-0.5255260267772156,-1.4324017819754786,0.7184730623079596,1.4913602315721284,0.19758532314241484,0.3206842524399948,0.051632501213245315,-0.325106429196724,0.06981081890880485
8082,-2.5959417942325786,-0.9220168899726554,-0.11466881210698972,0.9295418930673532,-0.24236901944016565,0.2612215049682433,-0.07468586666787433,0.46168495550669947,0.020207225040685794,-0.009052285912639051,-0.2984977197022499,-0.1636102857388384,0.23552562161934043,0.08484350897211781
1386,-2.7372441519380146,-0.8710065516930592,-0.07412212857258275,-1.7098982913875698,-0.322633416074254,0.10375472497323705,-0.16444864054219174,0.4326528499177569,0.04277773630083515,0.005190721745642449,-0.26030629088828344,0.04052041496694745,-0.04699952311536544,-0.054852522209525516
9369,3.856553106791661,0.5208094020535532,0.6445426818994725,-1.0625911949957974,1.3318887360420004,0.19606993803585296,-0.7772507850556598,0.7059806098417698,0.31236475620746607,2.5343703360247614,1.3625499839703297,-1.292489994086557,0.8326674261850706,-0.8408178385992494
4477,1.555306208181009,-0.03867083212376721,-0.19801445771314247,-1.6161834117692817,-0.9240770425596856,0.7485366290821113,-0.49024576817531057,-1.3551965046900767,0.11487794335226019,-0.8010525568113239,-0.9061617408649126,0.5892021356220715,0.2518863892064297,-0.3716379447578842
1357,1.8629084372596585,1.1687364555430027,0.09054405552669519,1.538555180639702,0.46287161384678494,-1.2336360327871845,1.9613269609874346,1.1076434463590201,-0.09965083718411771,-0.6320218705911483,-0.18042888813578994,0.18120247918590066,-1.4459772777917248,-0.06001217564107005
1402,2.869858966341434,-0.560439196584202,-0.5127495790884983,-1.7104628611465713,-0.9150911105637619,-1.5245927969318702,0.6914330506055653,1.2622185002838662,0.8117953773118077,1.4813308219130343,0.5797174757308786,-0.5964846624662331,0.12567048144293907,0.13130419142582397
10629,-2.030170927977875,0.20352852432564486,0.4771984603846006,-0.7537680148264845,-0.032546863160128225,-0.19873109384630688,-0.13474859740163783,0.21419357231330177,0.08521458945378733,0.11298577327125883,0.15013496260006728,0.24951912210587587,-0.4565583556243239,-0.7830917113166468
6312,2.5444867431163747,1.970850297152056,0.6763882687640225,-0.6826968454232196,-1.0422398558615964,-0.546352688561378,-0.868915117972106,-0.6542236443195876,-1.6317529719663602,-0.028985707427074257,0.4189338305743521,0.7000280306891923,0.9151708749526182,-0.4105647526792317
8132,-0.11266847815014056,2.361994701476586,-0.06511159446398687,1.2634555985228293,1.3907296416226025,-0.2740541190509598,-0.7103980268674547,-0.46961338718061124,-0.11392410123238383,-0.03892915720168029,0.5669461177260342,-0.11067920499975827,-0.19071663982598203,-0.10237761194208436
1050,-1.5070696111054895,-1.1536338464614397,-1.7498050303265997,0.03211698357383009,-0.9802191857170047,0.054435843990323474,0.1599465598444452,-0.6664693216681118,0.17395421419972953,-0.27859944455583363,0.2699229568406048,-0.1827715335689142,0.32112149049657135,0.9816206177295015
5846,-2.5099473488586637,-1.222689936534097,-0.03923255910908065,0.6611418190191646,0.3013654157880092,0.13641655672270228,-0.11166142297428414,0.044124007095489796,0.033001140171119894,-0.03404827519328042,0.06002163009185228,-0.06770959858342852,-0.3141671692169606,-0.23937094978211282
1859,3.32894331905788,-0.8258493926928141,0.3910803877579591,-0.5294490284955379,0.8258955869189064,-0.6341722182643471,-0.34541346521325567,2.5273186189934265,-0.95624742497461,-0.5680944525721475,1.3800872855122999,1.0450964066189854,0.06189365199424585,0.0693343898426293
7503,4.920523590654342,-1.4021646322273187,0.8145104165552167,-0.18407758500548912,0.7264795447857431,-0.661191997164753,-0.5566676993121225,1.6407787655439252,-0.14026766864678192,-0.004784010287715391,-0.6136492619620565,0.22777736808468882,0.12291272463542322,0.4102257005869692
10401,-2.388104380641351,-1.7600443819720009,0.053385487510529794,-1.2517633191590243,0.14826333180376236,0.1196388056945104,0.5917575555766516,-0.6242290488174556,0.1937660250657837,-0.11950755031847822,0.03228905440795427,-0.12511275023930266,-0.08811174395283494,0.7405818116654814
1618,-0.15311980465590935,2.0276107450136047,-0.1399978385701341,-1.547203534266201,0.7226705308466679,1.072786525493186,-1.4824234875730515,-0.11934910456208775,-0.28366688302942844,0.2580694834770042,0.21582279819618821,0.3286633553541336,0.16051435260505592,-0.005991074668354672
3332,-2.2496663090349163,0.41589694778507885,1.0493408578943273,1.5477330107911398,0.627001352083661,-0.46841918918584413,0.2079914478729423,0.11635927586033155,0.004707213868647571,0.029932747769840475,0.03923646368279453,0.0630495013480029,0.15093477910212014,-0.0392221557188468
2261,-2.819689370026784,-0.9076129572469257,0.1190481858138313,-1.4927489178855302,-0.3186157073368762,0.14405009865142485,-0.12028749075902351,0.43929228086184463,0.010872426149286586,0.03841255810545489,-0.2732051149634322,0.037773365392748524,0.07345618638060014,0.15599997284377914
5346,-2.4827496936699482,0.12323636759063179,0.21802818469538648,1.399195029306183,-0.17436817269527713,-0.05090432682394411,0.01876727049320546,0.06252707070825757,-0.09876715963068274,0.02212638941527058,0.16824949940583864,0.10501639268274165,0.08633384570163823,0.3695567540324248
535,3.0055844425616725,-1.408844390934094,0.5209359866743757,-0.9741514810407819,1.7183605861019229,0.06887711341712353,1.3533838833445122,-1.2870556219018876,0.8445243317476324,-0.3529430995791219,-0.36998231021210026,-0.29296165055626566,1.8219305033795847,-1.0607687021941907
5268,-2.3833122550921733,-0.3582259743026062,-0.9528344737951615,1.4647917119752292,-0.6443893119210774,-0.3307230231536969,-0.11074673755179164,0.1458791846604582,-0.3416327845940769,0.14774344112184729,-0.4153557943880992,0.20378019193548202,0.14767076903823026,0.0841823984375352
273,-2.145202158254942,0.9407592398508701,0.0883375348212804,0.015943315144676527,0.0940100324630103,-0.8048523302528102,0.47531984565116325,-0.006137794116591997,0.1311730031007,-0.10826508208634934,0.11408178273038612,-0.07758468398422452,-0.14563169997579728,0.0435114546229872
4452,-0.9831191347474239,1.6260926033858154,-0.4833935918383729,-1.7196265099031678,-0.3004395765961127,-0.04712895613847964,-0.22139142035498893,-0.1400965578586824,-0.04476467763166923,-0.1008534107190716,0.13145133096410108,0.20279006947045494,-0.07594842536371019,-0.09368579702814744
8504,3.9624271662215578,-1.2844273887966817,0.929194777210397,1.000887197178828,-0.8357596068223628,0.5363807274232746,0.2496324817666116,-0.18170658308594043,1.3312311561501964,-0.32496671431181107,-0.14557423701107794,0.5322022965413591,-0.027096606621369285,-0.2803994862849145
771,-0.8892973302217559,-1.2642981247563423,-1.377493372448606,0.7770721108498471,0.4092489363370578,0.1379069171077367,0.33464733106405453,-0.8203884726259257,-0.02874420723824947,-0.195663627856707,0.45152114381413955,-0.3723078793954779,-0.10835984038488516,0.0488428713752935
8996,0.05793082869465313,4.431934952526465,1.1148967395319374,-1.279165726172419,-1.285782770461675,-2.6454729407625717,1.2541119251090074,-0.1594837834941024,0.14118432633276146,-0.32330249508466025,0.309358009824556,0.5698300876477183,-0.3682314499180943,-0.25227974749521115
9235,-2.308840328431437,-0.6974720265329434,-1.1760147507848286,-0.3468457494874032,-0.6306832240852521,0.09926799717636414,-0.28744572822668946,0.43767219320887946,-0.006079302626621498,-0.02244972113195082,-0.17573989256610623,0.15605486140159616,-0.4140175709356342,-0.7383636218785915
5798,1.4138398911651706,-1.7456907352898476,-0.6186968414469669,1.2092930716855852,0.6085091856419903,-0.5662793771826545,0.6079813302600722,-0.3089496637825539,-0.23781077506251885,0.701554018518269,0.23850463398491895,-0.027118398340075123,0.11187947063615225,0.7992195438516921
11178,-2.4266823289119706,-0.9024503659418016,-0.2912292689223856,0.6446135363395837,0.11975993788765063,0.11461763945031564,-0.25000849547788256,0.13784886150650932,-0.14829145411104588,0.03712142549368495,-0.2510350099783761,0.10397285658547359,-0.16934463226845403,-0.45997648420712633
2230,-2.2954194530874177,-0.17496822711037158,-0.36563040844108985,1.1897562602029637,-0.03224538879060948,-0.31261201634031777,0.2064635469961835,-0.16487584330650618,0.14382826466002596,-0.15721015679073902,0.49277432576970404,-0.23784085031556945,0.23303179965079085,0.6594340282580805
7516,-2.407779801469171,-1.1275115214329399,0.8108191550854357,-0.5208035600042891,0.4207296264414392,0.20485459295333744,-0.1933084493805922,-0.13446768552523522,0.03355399884743982,0.1454697363166338,0.07877249617622019,-0.05032916654033076,0.029369909672728612,0.1789950543430597
7247,-0.19451245703971004,2.266075634685648,-0.6877849901397534,0.6954266771302906,0.07260505828924965,0.4685052592947559,0.48497824167402226,-0.05784294593428792,0.18488926627522936,-0.16971935924432177,0.2520031921504627,-0.5018839684384767,0.09399283343600177,0.25930576695169205
11100,-2.1894176570252846,-0.3877115963001877,-0.08058068826383646,-0.44772502269707437,0.2001643870146078,-0.0926690633461078,-0.1985231694745907,0.05391274979557391,0.0019868407437498765,-0.05913734949147264,0.00949898660526445,0.07582663582048171,-0.4554110542585551,-0.6780991659841354
4646,3.3465441433747407,0.238259395639121,-1.0097170900376573,-0.3242730992947664,-1.0167234035871475,2.3678214939145414,2.0085505147331686,-0.822729003495197,-0.40357294895566503,0.5474452920421145,0.050359233555347625,0.9379129836613042,1.2243114888883357,-0.7759094290941355
3037,0.15627763009576803,-0.6299575027409295,1.2589494450468328,-0.403017461720353,0.20671457046062666,-0.7212080261426645,-0.8035827018500346,-0.7217998902004392,0.0583234640173238,0.1409545948762722,0.17546722192598535,-0.30424381590524663,0.1649109555358448,-0.023589410389623772
1473,-2.2637850420235845,0.01402270566164914,-0.40890175244493704,-1.7840319963539266,-0.5522058872979816,-0.02391314939362666,-0.2472058600121099,0.41562277942982734,-0.02034843922610596,0.02071454008303366,-0.29762630512706933,0.23061492571033504,-0.27683045613214596,-0.6431711917710126
1016,-2.3060006170189276,-0.29960646475149844,-0.872162348520422,-0.3478206385006272,-0.6020719443879639,-0.07854035996107055,-0.054669347550006714,0.07680962780572662,-0.0033436110606818413,-0.026242714066537397,0.0021748550695534705,0.10798946091115508,-0.07303865198712303,0.15341769906767128
4518,4.80172633686683,-0.1620493619237844,2.4965121654600244,0.714257737366412,-1.537399116556378,-0.6964940212310526,-1.6025128164551146,-0.8516689971384618,-1.2384733054154227,0.028022016791350062,0.08898273459088467,-0.8396941995156233,-0.18772137207579878,-0.7322957633161856
